,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
MRM1,88,53,cluster_05,#00fff6,13.170760381214864,13.170580379655027
UBE3C,97,56,cluster_06,#0074ff,12.466292950690207,12.466242811721227
MED28,100,58,cluster_07,#2500ff,11.244587905044328,11.244515302429033
GLT8D1,97,61,cluster_07,#2500ff,10.476942555111442,10.476807697338822
MAPKAP1,104,54,cluster_06,#0074ff,9.642678961602991,9.642705312527783
B4GALT4,92,57,cluster_07,#2500ff,9.558852144798584,9.55878898583069
SLAMF7,89,55,cluster_07,#2500ff,9.087760306778764,9.08776668879172
SLC35A5,98,59,cluster_06,#0074ff,8.778832451679579,8.778898625384594
FAIM,95,50,cluster_06,#0074ff,8.288032584559375,8.28801095456876
FAM168B,98,61,cluster_07,#2500ff,8.18889566664617,8.188856419531554
RPP14,104,60,cluster_03,#3dff00,8.076561945944437,8.07650806570458
MRPS34,101,62,cluster_05,#00fff6,8.066120193964409,8.066054754662922
CMTM6,91,54,cluster_07,#2500ff,8.063811427285206,8.063668570584731
GPKOW,101,65,cluster_09,#ff00ac,7.828612986118522,7.828429818584731
YIPF3,92,60,cluster_07,#2500ff,7.711831940488933,7.711926238975566
MEX3C,93,56,cluster_06,#0074ff,7.609670524763197,7.609504149371498
IMP4,111,53,cluster_06,#0074ff,7.439665249197715,7.439654091724164
RABAC1,93,59,cluster_07,#2500ff,7.38849458624534,7.3885532856530824
TMEM186,97,58,cluster_07,#2500ff,7.356033640864941,7.355880807176567
ZDHHC4,103,65,cluster_03,#3dff00,7.150299500156048,7.150292850848881
RNF113A,102,55,cluster_06,#0074ff,7.06297759811928,7.0632217891210995
SPR,95,60,cluster_05,#00fff6,6.924458193410309,6.924516793479464
GTF2H4,91,56,cluster_05,#00fff6,6.827717204106986,6.827679425771095
ZNF211,67,11,cluster_09,#ff00ac,6.793185949011973,6.793178197000782
LIPT1,80,86,cluster_08,#b900ff,6.729778685788825,6.729664239102651
PSMD8,103,62,cluster_03,#3dff00,6.686221546460898,6.68624238700954
OSGEPL1,100,60,cluster_07,#2500ff,6.541078297763572,6.541138177721198
ZNF16,100,4,cluster_09,#ff00ac,6.318392366988452,6.318420337221836
LAMC1,93,53,cluster_03,#3dff00,6.302933490334499,6.302948946801357
SDHA,106,46,cluster_06,#0074ff,6.267742902081131,6.267634106293294
BAD,104,55,cluster_06,#0074ff,6.256858324224582,6.2566967038783945
MPG,91,66,cluster_05,#00fff6,6.130856835669652,6.130772612214315
CUL1,98,58,cluster_06,#0074ff,6.043234585856282,6.0431845561927915
ZFP69B,95,57,cluster_02,#d1ff00,5.999994531421797,6.000041554132763
MRPS12,107,50,cluster_06,#0074ff,5.980849696848295,5.980763499014119
BET1,99,59,cluster_07,#2500ff,5.978350344482218,5.978235878344128
PRAF2,96,57,cluster_07,#2500ff,5.960307466061642,5.960144210094235
MGAT2,95,58,cluster_07,#2500ff,5.932255298704362,5.932321200878258
ARMC6,100,9,cluster_03,#3dff00,5.9065621630308796,5.906656543081103
BAX,107,58,cluster_07,#2500ff,5.859894492992736,5.859884570828847
MCRS1,103,58,cluster_07,#2500ff,5.848801059038546,5.848773578756617
SHFM1,105,55,cluster_06,#0074ff,5.770082905010328,5.770019392841427
URI1,106,52,cluster_06,#0074ff,5.700727176742916,5.700757311677351
ATG101,83,79,cluster_09,#ff00ac,5.690000245203823,5.689971876935693
PLP2,88,93,cluster_07,#2500ff,5.679534986038938,5.679566163647957
INPP4A,92,56,cluster_07,#2500ff,5.6186317373571955,5.618654757395163
FHIT,110,8,cluster_06,#0074ff,5.601071099437983,5.600895398376975
PAPSS1,95,59,cluster_06,#0074ff,5.59692022810557,5.596858869683562
TXLNA,90,54,cluster_05,#00fff6,5.432418737323486,5.43233981334464
STX10,106,48,cluster_03,#3dff00,5.419931797672835,5.419909950412519
TRRAP,95,56,cluster_06,#0074ff,5.380127108310592,5.380131138187673
TVP23B,92,80,cluster_07,#2500ff,5.373679193349965,5.373638844104774
APPL1,101,57,cluster_07,#2500ff,5.30384864216816,5.303972569081872
ZBED8,98,57,cluster_08,#b900ff,5.3012663274456635,5.3014422224703965
ZNF226,72,21,cluster_04,#00ff5c,5.289706761514671,5.289731519477994
RAB3D,99,60,cluster_07,#2500ff,5.237355929609142,5.237338658318111
RFXANK,109,48,cluster_06,#0074ff,5.225984212150208,5.2260755606533085
MYLIP,104,59,cluster_03,#3dff00,5.215947643329754,5.215920237610342
CEBPG,83,93,cluster_04,#00ff5c,5.170130577080727,5.170069699670963
ZBTB38,90,53,cluster_07,#2500ff,5.158767116629963,5.158847953349903
RNF167,91,85,cluster_03,#3dff00,5.154489497749053,5.1543151007585095
ICAM3,99,7,cluster_08,#b900ff,5.134330474936406,5.1341766548209815
LAS1L,99,56,cluster_05,#00fff6,5.098057979171193,5.098089548109178
CYTIP,94,55,cluster_06,#0074ff,5.061894708715938,5.0619212733174805
YKT6,97,64,cluster_07,#2500ff,5.04454379444492,5.04439356749806
MRPL17,105,61,cluster_06,#0074ff,5.014764943044755,5.0148418018397125
SLC26A2,98,66,cluster_08,#b900ff,4.971881646951778,4.971739579335671
LMAN2,92,59,cluster_07,#2500ff,4.963722598989493,4.9637719579277935
PRMT5,102,57,cluster_06,#0074ff,4.942361292723285,4.942321746414132
NEDD8,99,57,cluster_07,#2500ff,4.9239210441191155,4.92377816165563
CEP63,98,60,cluster_07,#2500ff,4.904592621439512,4.9044796481814155
MED22,71,25,cluster_03,#3dff00,4.876873051981749,4.876883446135318
SPAG16,79,88,cluster_04,#00ff5c,4.875301714746153,4.875285663511747
DCAF13,66,13,cluster_08,#b900ff,4.875200096660176,4.874949575790201
SNRPC,106,61,cluster_06,#0074ff,4.8310085296927054,4.831061154465254
SKIV2L,68,16,cluster_08,#b900ff,4.79375888073801,4.793882555313347
GLE1,100,55,cluster_03,#3dff00,4.791038678425863,4.790939306386696
LSG1,68,14,cluster_08,#b900ff,4.723343763803478,4.723293541680733
CTSD,90,58,cluster_05,#00fff6,4.7164983080904515,4.716538376657166
TRIM32,101,49,cluster_06,#0074ff,4.712900606008817,4.712907259756354
MSANTD2,69,21,cluster_09,#ff00ac,4.711329773485848,4.711443215639182
SRP54,93,58,cluster_07,#2500ff,4.700812632401481,4.700733034063644
ZNHIT1,106,64,cluster_03,#3dff00,4.697672897253441,4.697726570371558
RPS12,110,10,cluster_06,#0074ff,4.671353565568938,4.671122954884108
FBL,105,8,cluster_06,#0074ff,4.5759462785481055,4.575865735739646
DNAAF2,98,51,cluster_07,#2500ff,4.551707119367693,4.55173581846083
GRPEL1,106,59,cluster_06,#0074ff,4.515319985145919,4.515259048449641
GADD45GIP1,107,15,cluster_06,#0074ff,4.4908784650811535,4.490936550474624
ALG8,96,58,cluster_06,#0074ff,4.456187416779689,4.456217610970978
NME3,87,52,cluster_05,#00fff6,4.433281066234591,4.43328407835078
MAPK6,102,66,cluster_07,#2500ff,4.420207145793887,4.420200100254694
RPS15,106,8,cluster_08,#b900ff,4.410814569567625,4.410787900883738
GTF2H5,91,86,cluster_07,#2500ff,4.4097322092630815,4.409822869302747
PPP1CA,101,58,cluster_06,#0074ff,4.399823990375215,4.3999314558368505
PDSS2,82,80,cluster_07,#2500ff,4.386821084317156,4.3869107996826235
SLC30A5,97,52,cluster_06,#0074ff,4.356967843814886,4.357062300540663
POP4,106,54,cluster_06,#0074ff,4.331956617610554,4.332025273501181
FBXL4,90,85,cluster_07,#2500ff,4.328962911253404,4.32894801491126
DUSP11,99,97,cluster_07,#2500ff,4.301912339698292,4.301918609855245
MPI,91,64,cluster_06,#0074ff,4.299834086682095,4.299850416658397
AXIN1,96,61,cluster_07,#2500ff,4.299353379331172,4.299150298604567
PON2,88,57,cluster_08,#b900ff,4.290476334479879,4.290549267107212
MANEA,91,60,cluster_08,#b900ff,4.2890700988729735,4.289159593658565
SHQ1,102,53,cluster_03,#3dff00,4.284896393398221,4.284853670473141
TUSC2,101,56,cluster_07,#2500ff,4.282643443457359,4.282665667672135
TBL2,97,60,cluster_06,#0074ff,4.267473844257079,4.267531114480527
RPS21,106,9,cluster_08,#b900ff,4.244924275172919,4.244826198931219
PEX13,101,59,cluster_07,#2500ff,4.191463813800922,4.1914188282454585
PPP2R3C,99,66,cluster_03,#3dff00,4.165246395597453,4.165179386662309
PSMD7,84,103,cluster_07,#2500ff,4.163345841890103,4.163233826237634
SPTSSA,96,56,cluster_07,#2500ff,4.141219027136931,4.141133800234852
AC004692.5,102,4,cluster_08,#b900ff,4.133259731451044,4.13334276848677
ZSCAN26,93,57,cluster_07,#2500ff,4.104471418662058,4.1045767876186945
NDUFB7,104,9,cluster_06,#0074ff,4.102954124627844,4.102896456949897
CTNNBL1,101,99,cluster_07,#2500ff,4.102593572313022,4.1025049971313665
PSMC4,103,57,cluster_06,#0074ff,4.085671600014987,4.085670816800042
FKBP2,92,55,cluster_07,#2500ff,4.083927422971752,4.083875492915862
TPD52L2,90,52,cluster_05,#00fff6,4.080772598286254,4.080758714323163
RAB5A,94,58,cluster_05,#00fff6,4.061542648953951,4.061536972016413
PSMA3,100,56,cluster_07,#2500ff,4.035069559538829,4.034872948278382
CLASP2,90,57,cluster_07,#2500ff,4.018565783762116,4.018648059322293
RNF220,81,60,cluster_09,#ff00ac,4.010417921649003,4.010481670588022
IFFO1,66,19,cluster_08,#b900ff,3.9915560162560833,3.9915805169025114
NDUFA13,105,52,cluster_06,#0074ff,3.9829323543933457,3.982819723737088
STIP1,107,54,cluster_06,#0074ff,3.961812777621899,3.961817818767008
ZNF654,96,54,cluster_07,#2500ff,3.9122890391662035,3.912312051826072
PLA2G15,76,85,cluster_07,#2500ff,3.910662371932779,3.910592538363084
RETSAT,97,54,cluster_07,#2500ff,3.9105520977725754,3.910442187511269
GOLPH3L,100,101,cluster_07,#2500ff,3.894798949582877,3.8947916920994783
VIM,89,96,cluster_05,#00fff6,3.890880027784632,3.8908814978233455
MAGEH1,87,84,cluster_07,#2500ff,3.888305097091768,3.888319270252474
TINF2,98,62,cluster_07,#2500ff,3.881792078233671,3.8817351149775465
FAM173A,97,8,cluster_05,#00fff6,3.857217145283341,3.857207342166048
PIGT,94,61,cluster_07,#2500ff,3.840730026791024,3.840761426500969
POP7,105,47,cluster_03,#3dff00,3.807148735056817,3.80719704311437
CD2BP2,98,53,cluster_06,#0074ff,3.806914124281912,3.806766378608653
NDUFA7,106,51,cluster_06,#0074ff,3.806213901806872,3.806140144471577
VTI1B,93,54,cluster_07,#2500ff,3.799098469363517,3.7991376516047786
AVL9,99,58,cluster_03,#3dff00,3.767002534769418,3.766986685785781
GORASP1,70,6,cluster_03,#3dff00,3.7511326210600666,3.7511327722188046
TECR,96,55,cluster_06,#0074ff,3.7490142562627695,3.748941192762517
ISOC1,97,57,cluster_07,#2500ff,3.743073479093988,3.7430628340141623
CDK7,102,56,cluster_06,#0074ff,3.74062867063792,3.740584231857913
RRP8,102,10,cluster_03,#3dff00,3.737949645317205,3.737901506244123
SENP2,97,62,cluster_07,#2500ff,3.716944558458106,3.7169290249718414
BDH2,82,83,cluster_07,#2500ff,3.7117102881114614,3.7115880983919545
WDR47,59,65,cluster_01,#ff9400,3.7065278494205103,3.7064596444759816
IFT20,92,58,cluster_07,#2500ff,3.698577861103284,3.6985324771665256
GTF2I,101,61,cluster_07,#2500ff,3.691324004893631,3.6913217328904544
HYAL2,106,53,cluster_06,#0074ff,3.6751119345733922,3.6751336708555753
FKBP11,89,57,cluster_07,#2500ff,3.67478407014526,3.6748337721600737
ABT1,103,56,cluster_06,#0074ff,3.651236596319375,3.6513169990254464
APRT,107,68,cluster_07,#2500ff,3.648228521368341,3.6481789489129626
MRPL24,98,98,cluster_03,#3dff00,3.648099870934285,3.648171939679276
CCT7,110,54,cluster_06,#0074ff,3.6457753306517455,3.645869479622759
NDUFB4,105,56,cluster_06,#0074ff,3.6436257356947257,3.6435433832180166
LOC155060,62,12,cluster_08,#b900ff,3.631388496408717,3.631349794685194
ATHL1,63,20,cluster_08,#b900ff,3.6184247898617943,3.6184534623044717
CHMP2A,107,46,cluster_07,#2500ff,3.611598382083828,3.611577177546673
NUBP2,61,13,cluster_01,#ff9400,3.6017451481799627,3.6017694652352863
TAF12,103,61,cluster_07,#2500ff,3.593925560963052,3.5937191752249835
MTDH,90,62,cluster_08,#b900ff,3.572154569112973,3.5722352540735414
UBA5,94,57,cluster_07,#2500ff,3.5684233329144828,3.5684932045979734
ARHGEF9,83,78,cluster_07,#2500ff,3.562446668887066,3.5623033208983323
DCTD,96,62,cluster_06,#0074ff,3.553627548031683,3.5535605289609666
ETHE1,97,55,cluster_06,#0074ff,3.5467166149644935,3.546894231309976
DNAJC13,94,64,cluster_07,#2500ff,3.5412618091316657,3.5412424134521685
C16orf80,84,101,cluster_07,#2500ff,3.5344915333918765,3.5344358917974863
DALRD3,105,46,cluster_05,#00fff6,3.5187607030125085,3.5187946378548225
RPL18,106,10,cluster_08,#b900ff,3.5165679338039393,3.5164277925064007
MMS19,76,20,cluster_08,#b900ff,3.496182185752392,3.49629531307676
AAMP,83,55,cluster_05,#00fff6,3.4932414232773037,3.4931639824942677
GOLGA5,90,55,cluster_07,#2500ff,3.4621443878167986,3.4621707640508608
BRD7,81,98,cluster_09,#ff00ac,3.455273837269253,3.4551647375029986
HTATIP2,100,59,cluster_03,#3dff00,3.44140160453897,3.441526960279269
RPS19,104,7,cluster_08,#b900ff,3.4390129821555124,3.4389732349325937
OXR1,92,64,cluster_08,#b900ff,3.436579509422271,3.436580059661445
SMC6,87,102,cluster_03,#3dff00,3.436470126318509,3.4364488459816838
RNMTL1,63,18,cluster_03,#3dff00,3.417470886584528,3.4176606343436697
BAG2,111,52,cluster_06,#0074ff,3.413516027510375,3.4134505521663248
POLR2J,105,60,cluster_07,#2500ff,3.4103749866081468,3.410401463179209
TRIP6,105,6,cluster_03,#3dff00,3.400220587470552,3.4001992207897698
RPN1,89,58,cluster_07,#2500ff,3.3894737772723236,3.3893752665521495
C14orf1,96,50,cluster_07,#2500ff,3.363706477778389,3.3637400223110347
POLR2L,108,50,cluster_06,#0074ff,3.3568870222101213,3.3569385168555987
CLEC16A,91,61,cluster_05,#00fff6,3.35645936779027,3.356461957936628
ERCC3,85,44,cluster_05,#00fff6,3.3503688127109177,3.35019122840351
FAM86C1,99,54,cluster_08,#b900ff,3.3443544028987504,3.3443345768224115
KRCC1,81,81,cluster_07,#2500ff,3.3399425215749563,3.340057435475668
TOLLIP,101,52,cluster_06,#0074ff,3.3397928056716,3.3398269624508066
SEC23A,91,53,cluster_07,#2500ff,3.338342785068404,3.3383386145894822
LAMTOR2,99,101,cluster_03,#3dff00,3.338245235654488,3.3382988651870247
PAK2,95,55,cluster_07,#2500ff,3.3372769394567268,3.3372048263917127
PSENEN,101,54,cluster_07,#2500ff,3.3332452417686653,3.3332842808078302
TIMM9,104,6,cluster_08,#b900ff,3.3280157833228885,3.3280030621111734
PITRM1,99,64,cluster_04,#00ff5c,3.3260172988282366,3.326194494976962
OBFC1,104,69,cluster_09,#ff00ac,3.3206303753736783,3.320621706954736
USE1,105,15,cluster_06,#0074ff,3.3139952266224717,3.3140997340369736
TFG,96,60,cluster_07,#2500ff,3.301216493144592,3.301142747502796
C3orf52,100,54,cluster_03,#3dff00,3.2912170474514983,3.2911742386437988
TARDBP,97,49,cluster_03,#3dff00,3.2810987252684334,3.2812150993932208
PLD3,91,59,cluster_07,#2500ff,3.2635517070465787,3.263798336878724
RHOC,78,89,cluster_09,#ff00ac,3.256626508478208,3.256575902456281
SUCLA2,104,43,cluster_07,#2500ff,3.2453514322944352,3.2452534596158125
CCDC22,80,78,cluster_07,#2500ff,3.23851541279509,3.238490805662576
ADAT1,81,99,cluster_07,#2500ff,3.2365347933608564,3.236538180404672
TMEM115,110,17,cluster_06,#0074ff,3.2205076499623693,3.2205717127831983
RPL8,109,8,cluster_06,#0074ff,3.1977553347521828,3.1977650239833846
TMEM168,91,58,cluster_06,#0074ff,3.1950633829931805,3.195126045280574
LMAN2L,92,53,cluster_07,#2500ff,3.1885542902606243,3.1885846004728733
BCKDHA,105,13,cluster_06,#0074ff,3.1759670182045285,3.1759844044160754
EIF3A,101,10,cluster_05,#00fff6,3.174985728259248,3.174971527150689
ANAPC13,95,53,cluster_07,#2500ff,3.1713991490080478,3.171434328130493
ANAPC15,107,5,cluster_08,#b900ff,3.1714156238253053,3.171250418492608
TIMM17B,93,77,cluster_03,#3dff00,3.168836503993886,3.168935790894665
USP20,64,11,cluster_08,#b900ff,3.1447368988037643,3.1445742858396293
ALDH5A1,98,54,cluster_03,#3dff00,3.14414046598235,3.1442472071708085
TMED10,94,62,cluster_07,#2500ff,3.142336242203028,3.1423313539052278
RNF13,95,54,cluster_07,#2500ff,3.130813817895721,3.1308637627699656
DDRGK1,93,61,cluster_05,#00fff6,3.1218087307487328,3.1218084158785246
CST3,82,82,cluster_07,#2500ff,3.1184842673045394,3.1186218482442887
C11orf73,109,47,cluster_07,#2500ff,3.113010056236538,3.11296830719618
TADA3,94,60,cluster_07,#2500ff,3.1060511095284973,3.1059536538529406
FYCO1,69,4,cluster_03,#3dff00,3.101796029958497,3.101899095618267
POLD2,105,29,cluster_03,#3dff00,3.101682512993478,3.1017554519891863
EIF3F,108,10,cluster_06,#0074ff,3.0979923879098146,3.0978849628388545
TMEM185B,103,96,cluster_07,#2500ff,3.09777921928154,3.0978499503131585
FABP5,111,47,cluster_03,#3dff00,3.0937347054356263,3.0937408042618753
VPS4A,79,97,cluster_07,#2500ff,3.086261866780021,3.0861297966296397
RRN3,101,79,cluster_06,#0074ff,3.083145431740063,3.0832417927854783
MFSD9,79,77,cluster_09,#ff00ac,3.0652383914485384,3.0652377047161847
DDX50,99,68,cluster_07,#2500ff,3.055690718206523,3.055613841600377
EEF2,103,4,cluster_08,#b900ff,3.0547828752102424,3.0548301903191835
RPS17,108,5,cluster_08,#b900ff,3.0536684444876343,3.0536623582769935
MPST,110,77,cluster_03,#3dff00,3.0444599209356533,3.044447805002976
TXN2,107,7,cluster_03,#3dff00,3.0372846423197566,3.0371538183093
BTD,93,62,cluster_06,#0074ff,3.034381039200228,3.0342345340473296
PYCR1,81,89,cluster_05,#00fff6,3.0282974400224822,3.0282737012952934
SS18L2,102,61,cluster_05,#00fff6,3.022367514934984,3.02235809939332
DEF6,87,59,cluster_05,#00fff6,3.0128948124076227,3.012830388646139
PPIB,93,49,cluster_06,#0074ff,3.0032302360767464,3.0032303567606955
RPL35,104,10,cluster_08,#b900ff,3.0010561332759367,3.0010569218954246
SNUPN,104,24,cluster_08,#b900ff,2.9982288932275756,2.9981810545310483
EIF3K,107,11,cluster_06,#0074ff,2.9973224995769114,2.99747983743424
SUB1,101,55,cluster_06,#0074ff,2.99487117084582,2.995036086671029
RPL29,106,5,cluster_08,#b900ff,2.9943641676844512,2.9942141975218433
ECI1,106,57,cluster_06,#0074ff,2.9940338526227714,2.9939956004115813
FAHD2A,98,65,cluster_08,#b900ff,2.991615692814476,2.991810407383483
CYB5B,83,100,cluster_07,#2500ff,2.9859489617007946,2.9859891406284826
BCL9,87,99,cluster_03,#3dff00,2.9759643103425044,2.976056862643009
XPC,65,14,cluster_01,#ff9400,2.955578125456173,2.9555851931263346
YIPF5,99,61,cluster_07,#2500ff,2.955248314612552,2.9552910113729354
PIN1,109,49,cluster_06,#0074ff,2.949002667568317,2.9489708077943657
ERV3-2,65,20,cluster_09,#ff00ac,2.939976904334077,2.9398737385457365
SMA4,66,12,cluster_08,#b900ff,2.9395320660382827,2.939403560203436
PEX14,88,54,cluster_05,#00fff6,2.9360152907872803,2.93610729651813
CLPP,107,49,cluster_06,#0074ff,2.9307382863726743,2.9307173917646896
CETN3,99,55,cluster_07,#2500ff,2.9289322498306567,2.928941227298401
GBE1,94,56,cluster_03,#3dff00,2.9275249739672486,2.927511873740769
NUPL2,106,50,cluster_06,#0074ff,2.924521180444548,2.9246410015248787
C21orf59,103,50,cluster_06,#0074ff,2.9240579458794143,2.923958455665409
GNB2,104,65,cluster_07,#2500ff,2.918945148765536,2.9189005680596845
GFER,103,7,cluster_05,#00fff6,2.913079564683348,2.9131369579815805
ZC3H3,68,31,cluster_09,#ff00ac,2.904921661338505,2.9049365303015007
CUTC,107,102,cluster_03,#3dff00,2.895953547062561,2.896060104178084
BCL10,92,78,cluster_07,#2500ff,2.8942803514944715,2.8942198788802496
BRPF1,77,20,cluster_05,#00fff6,2.8913861153189813,2.8914138830863143
MDH2,106,55,cluster_06,#0074ff,2.877148639981221,2.87726179036242
UBA52,107,6,cluster_08,#b900ff,2.8593296173929046,2.859225361872679
NDRG3,107,56,cluster_03,#3dff00,2.8460736020172592,2.845902470900085
NBEAL2,72,18,cluster_08,#b900ff,2.8328587135804684,2.832950656711998
SLC38A2,91,57,cluster_08,#b900ff,2.8325371244662527,2.832618842644437
ABI1,90,59,cluster_07,#2500ff,2.8302301068364604,2.8301146856943435
GPBP1L1,85,49,cluster_05,#00fff6,2.810861703505224,2.8108238680711457
CSTB,100,61,cluster_07,#2500ff,2.8102626337350127,2.8101654723072245
FAM3C,98,55,cluster_06,#0074ff,2.805615975413825,2.8055662577081697
FBXL15,85,53,cluster_05,#00fff6,2.804636024906535,2.8046736098376077
ALG12,89,59,cluster_05,#00fff6,2.799178664575214,2.799213335886505
CLPB,105,12,cluster_03,#3dff00,2.7858170601989243,2.7858650751582483
AKAP9,69,16,cluster_08,#b900ff,2.7837629524379226,2.783825681798586
USP19,74,16,cluster_09,#ff00ac,2.779355344908395,2.7793108253675993
COX10,105,76,cluster_03,#3dff00,2.776849790441964,2.776939473098872
RPL36,103,6,cluster_08,#b900ff,2.7760357771204025,2.77594286749213
HSD17B8,94,80,cluster_05,#00fff6,2.772845888338079,2.772976186099272
LIN37,77,13,cluster_08,#b900ff,2.769464405496178,2.769586723745712
ATG7,108,53,cluster_07,#2500ff,2.7654407501664675,2.7654463666648232
RWDD3,85,73,cluster_09,#ff00ac,2.7577220195147074,2.7578656807131963
CUTA,94,53,cluster_06,#0074ff,2.757477051694175,2.757547172559885
POR,89,62,cluster_07,#2500ff,2.7480971577054985,2.747960109927855
RP11-395B7.7,74,14,cluster_08,#b900ff,2.7480761432970584,2.7479274308233466
LEPROT,83,85,cluster_07,#2500ff,2.7428270151756533,2.7430253927557646
MRPL18,89,80,cluster_07,#2500ff,2.7380494779948807,2.738044745808732
EIF4ENIF1,72,36,cluster_05,#00fff6,2.7333873022954718,2.7334381136213337
SH3YL1,89,54,cluster_08,#b900ff,2.7315915064119003,2.7316587470245732
AIDA,105,103,cluster_07,#2500ff,2.7314410916987617,2.731263847951831
ALAS1,105,51,cluster_06,#0074ff,2.726805843461966,2.7268064618410786
LOC100288570,103,66,cluster_04,#00ff5c,2.7263877213304206,2.7262722251236093
CYB561D2,93,50,cluster_07,#2500ff,2.7257577866369003,2.7258306848476286
NPM3,104,8,cluster_06,#0074ff,2.725245699067825,2.7252736884651854
RP4-595K12.1,105,5,cluster_08,#b900ff,2.7174085960291134,2.7173123278024223
KLHDC10,94,54,cluster_04,#00ff5c,2.709601294932452,2.709562775828734
OGFOD1,85,101,cluster_08,#b900ff,2.706751305942523,2.7068230573039087
DYNC1LI2,77,97,cluster_09,#ff00ac,2.7061519994410106,2.7061138126072186
ZNF32,97,95,cluster_07,#2500ff,2.6940333514237667,2.6940308732433937
PSMC6,92,51,cluster_07,#2500ff,2.692335160709918,2.6923385128960717
TMEM14A,100,94,cluster_07,#2500ff,2.691616671643905,2.6916932039013592
ZDHHC24,104,12,cluster_06,#0074ff,2.6902132365791647,2.6903146972134797
MYBBP1A,77,24,cluster_08,#b900ff,2.6872524468792016,2.6873000331193
KMT2B,72,14,cluster_08,#b900ff,2.6867722334681003,2.6867212574497956
RRP15,101,107,cluster_03,#3dff00,2.686455668329441,2.68649038467325
LINS,104,50,cluster_07,#2500ff,2.6855677798060458,2.6855903658174243
ACOT9,85,80,cluster_07,#2500ff,2.6816519872626707,2.68154839401778
TMEM106B,99,63,cluster_06,#0074ff,2.6800103667958948,2.680036422030533
POLG,68,8,cluster_09,#ff00ac,2.666110024884162,2.66607310871225
LINC00342,63,12,cluster_01,#ff9400,2.6551568985091065,2.65507098262171
RBL2,80,98,cluster_09,#ff00ac,2.6532425488083566,2.6532876319268697
PELP1,61,19,cluster_09,#ff00ac,2.6518906867244025,2.651946641486245
TM9SF1,95,61,cluster_07,#2500ff,2.651288567227939,2.6513546329102025
FAM193B,64,10,cluster_01,#ff9400,2.6417815039288697,2.641760793562733
SDF2,100,92,cluster_07,#2500ff,2.639691039992788,2.6396074077267806
URB2,96,104,cluster_06,#0074ff,2.6394476452120506,2.6393979859131966
RPL19,111,14,cluster_06,#0074ff,2.639270867766817,2.6392125126198183
ZNF227,102,52,cluster_09,#ff00ac,2.638654959161473,2.638591721522084
WBSCR22,92,61,cluster_07,#2500ff,2.638320581952067,2.6383640220932105
EPHX1,96,52,cluster_06,#0074ff,2.6354580395692606,2.635341095776905
LSM7,104,13,cluster_06,#0074ff,2.6290404275662316,2.6289712807725047
ZNF358,64,17,cluster_09,#ff00ac,2.628821080897632,2.628812032047396
RCN1,87,53,cluster_05,#00fff6,2.6144466341843713,2.614567486960703
NLE1,103,5,cluster_08,#b900ff,2.6138871554136616,2.6139282354075126
PPP1R2,99,52,cluster_06,#0074ff,2.611113185174728,2.6110630149459917
GPD1L,102,9,cluster_08,#b900ff,2.599162190206324,2.599289204396153
CHRNA2,84,83,cluster_09,#ff00ac,2.5989535041368064,2.598958778558228
SLC30A1,99,93,cluster_03,#3dff00,2.5987353868867262,2.5987048154375554
TUFM,103,63,cluster_06,#0074ff,2.5939236088704853,2.593872473870259
RSL1D1,105,10,cluster_08,#b900ff,2.593895804750312,2.5938466776287314
KLK5,43,56,cluster_04,#00ff5c,2.583371636299372,2.583242691934672
H1FX,90,56,cluster_07,#2500ff,2.582803311401032,2.582892098433152
RPL24,104,4,cluster_08,#b900ff,2.5712552320165885,2.5712751533527527
H2AFZ,102,101,cluster_03,#3dff00,2.570924418138376,2.5707364591783244
SSBP1,107,53,cluster_06,#0074ff,2.5608676862571684,2.560877281491328
SELT,100,66,cluster_07,#2500ff,2.5564627429890763,2.5564573870973275
SND1-IT1,65,16,cluster_01,#ff9400,2.5541440451340978,2.554159595047589
VAMP5,96,53,cluster_05,#00fff6,2.549569596790602,2.549568286610693
GEMIN6,107,57,cluster_06,#0074ff,2.540959437922073,2.540991648245999
HEXA,92,50,cluster_06,#0074ff,2.5406525229477968,2.5405138985598565
MKLN1,109,54,cluster_03,#3dff00,2.5384099253076258,2.5383171822667743
HMGN1,102,54,cluster_06,#0074ff,2.537186501237228,2.5371419882790285
PCYOX1,93,64,cluster_07,#2500ff,2.5312182921531927,2.5311246306644932
SETD6,78,97,cluster_09,#ff00ac,2.513036206905931,2.513016924653303
WDR44,77,91,cluster_04,#00ff5c,2.5083764971895968,2.5083713189696977
COL4A3BP,96,46,cluster_05,#00fff6,2.5079939063289385,2.507984889289009
G6PC3,93,63,cluster_05,#00fff6,2.505776979031322,2.505804231616656
IGF2R,83,80,cluster_07,#2500ff,2.5028915131986613,2.5030421859765877
ZNF318,79,92,cluster_09,#ff00ac,2.502894707005746,2.5028809598485875
RAC2,91,63,cluster_05,#00fff6,2.483645266251954,2.4836176048416494
PPA2,108,56,cluster_07,#2500ff,2.483475017311736,2.4834721372112765
FAM192A,86,102,cluster_07,#2500ff,2.481785463202462,2.481973019770459
FLJ10038,65,13,cluster_08,#b900ff,2.478174416017271,2.478146429841169
RPS16,108,8,cluster_08,#b900ff,2.4726445867802287,2.4725822301453517
NDUFAB1,104,68,cluster_07,#2500ff,2.4636281203157453,2.463571307351585
